Model,Method,Band,Emb,Tau,Type,Subject,NumPairs,T_stat,P_value,FastMean,SlowMean,P_FDR,Significant
3.0,0.0,1.0,1.0,0.0,0.0,1.0,23,-1.5353804211816904,0.9305259964228618,0.9887565944924396,0.9838245444875195,0.9999999991144842,False
3.0,0.0,1.0,1.0,0.0,0.0,7.0,22,-1.81014979676503,0.9576963640461312,0.9903451459138092,0.9833541687757436,0.9999999991144842,False
3.0,0.0,1.0,1.0,0.0,1.0,1.0,23,0.5140011222420835,0.3061878512397832,0.9801735017640716,0.9827439457416316,0.8357201424499289,False
3.0,0.0,1.0,1.0,0.0,1.0,7.0,22,-1.9317194199622651,0.9664999104142132,0.9788812541008762,0.9578873612430734,0.9999999991144842,False
3.0,0.0,1.0,1.0,1.0,0.0,1.0,23,1.1985816844215265,0.1217214613336395,0.998524522384251,0.9991656340682492,0.6057206813668898,False
3.0,0.0,1.0,1.0,1.0,0.0,7.0,22,1.420094952738841,0.0851283232302787,0.9985046517334965,0.9993244652328104,0.5639589038334509,False
3.0,0.0,1.0,1.0,1.0,1.0,1.0,23,1.364754710151602,0.0930635482050961,0.9978824343982624,0.998945416319354,0.5702617421929298,False
3.0,0.0,1.0,1.0,1.0,1.0,7.0,22,2.876825895788596,0.0045128508051167,0.9968906743217104,0.9989733037001924,0.1921938074486609,False
3.0,0.0,1.0,2.0,0.0,0.0,1.0,23,-1.6152289269597553,0.9397435538083492,0.9915598935698814,0.9852005914809906,0.9999999991144842,False
3.0,0.0,1.0,2.0,0.0,0.0,7.0,22,-2.1234970810172915,0.9771196712168738,0.9925472658029922,0.984529463109207,0.9999999991144842,False
3.0,0.0,1.0,2.0,0.0,1.0,1.0,23,-0.7655452226682438,0.7739587938413729,0.985735680486586,0.98231647574963,0.9999999991144842,False
3.0,0.0,1.0,2.0,0.0,1.0,7.0,22,-2.926179266264101,0.9959644621716904,0.9845787884149948,0.9656588291245516,0.9999999991144842,False
3.0,0.0,1.0,2.0,1.0,0.0,1.0,23,0.6084601497716647,0.2745568108279625,0.9988267411908136,0.999200894089538,0.7963633624251217,False
3.0,0.0,1.0,2.0,1.0,0.0,7.0,22,0.8219955395433043,0.2101574132593826,0.9986195977363842,0.9992605562039087,0.7663813375294226,False
3.0,0.0,1.0,2.0,1.0,1.0,1.0,23,1.138936232879587,0.1334900461497649,0.9983358493220076,0.9991970340165404,0.6374926789275476,False
3.0,0.0,1.0,2.0,1.0,1.0,7.0,22,2.025034542703795,0.0278816203141933,0.9972103292346756,0.9987919294675844,0.3311174703392008,False
3.0,0.0,2.0,0.0,0.0,0.0,1.0,23,-2.4669536250171387,0.9890562751782678,0.992153119126319,0.9843334830419898,0.9999999991144842,False
3.0,0.0,2.0,0.0,0.0,0.0,7.0,22,-2.030780946989065,0.9724351755498924,0.9902377256381224,0.9806055881000664,0.9999999991144842,False
3.0,0.0,2.0,0.0,0.0,1.0,1.0,23,-1.823337752640993,0.9590650534580863,0.9874371844122408,0.974774735009494,0.9999999991144842,False
3.0,0.0,2.0,0.0,0.0,1.0,7.0,22,-1.3736714641467167,0.907984294967888,0.9781119983289048,0.96539420046476,0.9999999991144842,False
3.0,0.0,2.0,0.0,1.0,0.0,1.0,23,2.081728117633984,0.0246053404968366,0.9988419806500978,0.9994154619958158,0.3221062755949527,False
3.0,0.0,2.0,0.0,1.0,0.0,7.0,22,1.756275866572521,0.046808135284814,0.9987711462085824,0.99938444130926,0.386579524337689,False
3.0,0.0,2.0,0.0,1.0,1.0,1.0,23,2.4652040302640783,0.010985405391976,0.9981415645592004,0.999020829158897,0.2578415257162976,False
3.0,0.0,2.0,0.0,1.0,1.0,7.0,22,1.6308393662398633,0.0589160140950038,0.9975436684917844,0.9987334912891176,0.4585895151178681,False
3.0,0.0,2.0,1.0,0.0,0.0,1.0,23,-1.8939825903555736,0.964274569891653,0.9915706727102594,0.9863844436230628,0.9999999991144842,False
3.0,0.0,2.0,1.0,0.0,0.0,7.0,22,-1.4818471753430529,0.9233841034237062,0.9883897173515468,0.9820221823009706,0.9999999991144842,False
3.0,0.0,2.0,1.0,0.0,1.0,1.0,23,-1.9270688977388049,0.9665081691381368,0.98683927790351,0.9800291563039842,0.9999999991144842,False
3.0,0.0,2.0,1.0,0.0,1.0,7.0,22,-0.4797214343825792,0.6818080068655081,0.9763589144627088,0.9716935056042014,0.9999999991144842,False
3.0,0.0,2.0,1.0,1.0,0.0,1.0,23,0.0012918051223303,0.4994904656436069,0.9991279622399668,0.9991283145500154,0.9999999991144842,False
3.0,0.0,2.0,1.0,1.0,0.0,7.0,22,1.1987692166814203,0.1219854149974986,0.9990257021880168,0.9994092691931348,0.6057206813668898,False
3.0,0.0,2.0,1.0,1.0,1.0,1.0,23,0.6430163967060886,0.2634296580853322,0.9985808925945684,0.9988681614686116,0.7963633624251217,False
3.0,0.0,2.0,1.0,1.0,1.0,7.0,22,-0.1695986204173142,0.5665255230256427,0.9982060767298068,0.998081254690666,0.9999999991144842,False
3.0,0.0,2.0,2.0,0.0,0.0,1.0,23,-3.0009736116579253,0.9967101219307184,0.9936936612547586,0.9875222722965716,0.9999999991144842,False
3.0,0.0,2.0,2.0,0.0,0.0,7.0,22,-1.999384498976878,0.970664326037532,0.9913901833966438,0.9833649352108352,0.9999999991144842,False
3.0,0.0,2.0,2.0,0.0,1.0,1.0,23,-2.5649235095444016,0.9911685481081296,0.9899578656308534,0.9834381215742216,0.9999999991144842,False
3.0,0.0,2.0,2.0,0.0,1.0,7.0,22,-0.8052118542054424,0.7851396755477662,0.9824071995002778,0.9745268249093576,0.9999999991144842,False
3.0,0.0,2.0,2.0,1.0,0.0,1.0,23,0.4057213199885144,0.3444331450156745,0.9989934555703152,0.99924199032472,0.885685230040306,False
3.0,0.0,2.0,2.0,1.0,0.0,7.0,22,0.7190453221552605,0.2400192681844708,0.9989694539856344,0.9993679230940732,0.785517604967359,False
3.0,0.0,2.0,2.0,1.0,1.0,1.0,23,0.9369229788432876,0.1794851998390986,0.9984737435180678,0.999161543583687,0.7188811836417277,False
3.0,0.0,2.0,2.0,1.0,1.0,7.0,22,0.7623153459187674,0.2271747896837775,0.9979950180256612,0.9985854069709972,0.7758219010732754,False
3.0,1.0,0.0,0.0,0.0,0.0,1.0,23,-0.0656865372232291,0.5258896736455969,-0.2837899148499376,-0.2935453844197017,0.9999999991144842,False
3.0,1.0,0.0,0.0,0.0,0.0,7.0,22,-0.2924584714440301,0.6135969411884097,-0.0056542263556859,-0.0588148161173319,0.9999999991144842,False
3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,0.3569964408693248,0.3622480092662641,0.1204554662032474,0.1799795247677832,0.8993743678334832,False
3.0,1.0,0.0,0.0,0.0,1.0,7.0,22,1.8429955856822813,0.0397458698093359,-0.0881399223323137,0.2257923894627023,0.3692519517770563,False
3.0,1.0,0.0,0.0,1.0,0.0,1.0,23,-0.221108101033394,0.5864762280366731,-0.2935048386591468,-0.330702858875388,0.9999999991144842,False
3.0,1.0,0.0,0.0,1.0,0.0,7.0,22,0.412579473062887,0.3420482382777444,-0.107834722585221,-0.0011612484020328,0.885685230040306,False
3.0,1.0,0.0,0.0,1.0,1.0,1.0,23,0.3929551728291465,0.349067206440949,0.1199271176737839,0.2288975430232982,0.8886328309710912,False
3.0,1.0,0.0,0.0,1.0,1.0,7.0,22,0.2129152130775556,0.4167231958467529,0.0355330235307229,0.0939175297816164,0.9810856788172084,False
3.0,1.0,0.0,1.0,0.0,0.0,1.0,23,-0.7518362943826389,0.769941023343625,-0.2043073835003733,-0.295051891645158,0.9999999991144842,False
3.0,1.0,0.0,1.0,0.0,0.0,7.0,22,-0.3617107620187982,0.6394088850761162,-0.0287408501608033,-0.0921065769638873,0.9999999991144842,False
3.0,1.0,0.0,1.0,0.0,1.0,1.0,23,0.0007011579108449,0.4997234380697722,0.1884245526651887,0.1885409357979413,0.9999999991144842,False
3.0,1.0,0.0,1.0,0.0,1.0,7.0,22,1.8779101026021283,0.0371758542601342,-0.0519692437806987,0.2507677784425757,0.3568882008972883,False
3.0,1.0,0.0,1.0,1.0,0.0,1.0,23,0.732419716664447,0.2358220630744048,-0.3439300667904763,-0.2398210807549384,0.7806523467290641,False
3.0,1.0,0.0,1.0,1.0,0.0,7.0,22,0.5737989162904418,0.2860994049413625,-0.1031115542725997,0.031073075656274,0.8158082041892317,False
3.0,1.0,0.0,1.0,1.0,1.0,1.0,23,-0.1472113153783868,0.5578469992107491,0.0318622830346144,-0.0056116201267728,0.9999999991144842,False
3.0,1.0,0.0,1.0,1.0,1.0,7.0,22,-0.3158784411232622,0.6223936119142888,0.1567275462043505,0.0836417784503432,0.9999999991144842,False
3.0,1.0,0.0,2.0,0.0,0.0,1.0,23,-0.6980615099005388,0.7537741330172811,-0.1858751717102789,-0.2791426962664237,0.9999999991144842,False
3.0,1.0,0.0,2.0,0.0,0.0,7.0,22,-0.5456700118608035,0.7044786827012532,-0.0426613381225157,-0.1351699120318952,0.9999999991144842,False
3.0,1.0,0.0,2.0,0.0,1.0,1.0,23,-0.1492002038213095,0.5586225370751762,0.1751863433680962,0.1498205781001813,0.9999999991144842,False
3.0,1.0,0.0,2.0,0.0,1.0,7.0,22,1.2947126038367391,0.1047374012866993,-0.0352341881263084,0.1949249726282578,0.5800840686647963,False
3.0,1.0,0.0,2.0,1.0,0.0,1.0,23,0.5093084159327209,0.3078033976406346,-0.2958032082983983,-0.2106517654138505,0.8357201424499289,False
3.0,1.0,0.0,2.0,1.0,0.0,7.0,22,0.982476434051403,0.1685248517678556,0.0810667984696652,0.3081863196864963,0.7125400158076562,False
3.0,1.0,0.0,2.0,1.0,1.0,1.0,23,-0.651483508972357,0.7392587819040695,0.0607758041769872,-0.0959735782543559,0.9999999991144842,False
3.0,1.0,0.0,2.0,1.0,1.0,7.0,22,-1.5886004534211986,0.9364530787114168,0.3623973011128059,0.0602754336907177,0.9999999991144842,False
3.0,1.0,1.0,0.0,0.0,0.0,1.0,23,-1.46395854475605,0.921325669912814,0.0957566623097013,-0.1407565782013395,0.9999999991144842,False
3.0,1.0,1.0,0.0,0.0,0.0,7.0,22,-1.1512265443260503,0.8687107127939815,0.1305916469883783,-0.0678990226284036,0.9999999991144842,False
3.0,1.0,1.0,0.0,0.0,1.0,1.0,23,0.8356386163929356,0.2061710969137148,-0.0936343092489992,0.0578513230559767,0.7663813375294226,False
3.0,1.0,1.0,0.0,0.0,1.0,7.0,22,0.4934868374643607,0.3133950534187233,0.003424381561028,0.081142896604775,0.8357201424499289,False
3.0,1.0,1.0,0.0,1.0,0.0,1.0,23,-0.98353736849323,0.8319816639846425,-0.1035320171276038,-0.3021245891240549,0.9999999991144842,False
3.0,1.0,1.0,0.0,1.0,0.0,7.0,22,-0.3897149248141265,0.6496641598594062,-0.0939073628212049,-0.1744055828091033,0.9999999991144842,False
3.0,1.0,1.0,0.0,1.0,1.0,1.0,23,0.0123429510206698,0.4951316244382736,-0.1349611888356069,-0.1316828451839713,0.9999999991144842,False
3.0,1.0,1.0,0.0,1.0,1.0,7.0,22,0.3852597246763179,0.351959794538794,-0.1441780008573925,-0.0585758801538776,0.8886328309710912,False
3.0,1.0,1.0,1.0,0.0,0.0,1.0,23,-1.6507920386098678,0.9435070519894166,0.0454288313960404,-0.207865500673658,0.9999999991144842,False
3.0,1.0,1.0,1.0,0.0,0.0,7.0,22,-1.6350345847902992,0.9415280423581672,0.0610344597328802,-0.1948974208248767,0.9999999991144842,False
3.0,1.0,1.0,1.0,0.0,1.0,1.0,23,0.2615189972698483,0.3980625424644848,-0.0827175293592808,-0.0355797915575021,0.9631179527579076,False
3.0,1.0,1.0,1.0,0.0,1.0,7.0,22,0.5253120066784653,0.3024345466321063,-0.0702852258474625,0.011818192830447,0.8357201424499289,False
3.0,1.0,1.0,1.0,1.0,0.0,1.0,23,-0.8386072809895397,0.7946453551506019,-0.2105375752075904,-0.3412296172365728,0.9999999991144842,False
3.0,1.0,1.0,1.0,1.0,0.0,7.0,22,0.2701168223638769,0.3948535678983334,-0.137848130512274,-0.0796027011863968,0.9631179527579076,False
3.0,1.0,1.0,1.0,1.0,1.0,1.0,23,0.7950356481399249,0.2175433358204967,-0.220623573567561,-0.019827402701854,0.7663813375294226,False
3.0,1.0,1.0,1.0,1.0,1.0,7.0,22,0.9734184026631784,0.1707127121205843,-0.2644791603248163,-0.0475132474603746,0.7125400158076562,False
3.0,1.0,1.0,2.0,0.0,0.0,1.0,23,-2.04872868693616,0.9736982742229424,0.0447374078320635,-0.2724335129029737,0.9999999991144842,False
3.0,1.0,1.0,2.0,0.0,0.0,7.0,22,-1.482467703768404,0.9234659892686476,0.0243109051739161,-0.2207975172606817,0.9999999991144842,False
3.0,1.0,1.0,2.0,0.0,1.0,1.0,23,-0.1799022284554267,0.5705619549068033,-0.0553679966339456,-0.0865970644369268,0.9999999991144842,False
3.0,1.0,1.0,2.0,0.0,1.0,7.0,22,0.7593484636468594,0.2280420305210521,-0.1029284418283609,0.0204132338732374,0.7758219010732754,False
3.0,1.0,1.0,2.0,1.0,0.0,1.0,23,0.6024563630498173,0.2765150563976117,-0.3200376281369633,-0.195311031062366,0.7963633624251217,False
3.0,1.0,1.0,2.0,1.0,0.0,7.0,22,0.3139200961290596,0.3783394253467227,-0.0402047848218784,0.0312715039037246,0.9312970470073174,False
3.0,1.0,1.0,2.0,1.0,1.0,1.0,23,2.044520420007564,0.0265254106209486,-0.2685998081696268,0.1582643117205995,0.3311174703392008,False
3.0,1.0,1.0,2.0,1.0,1.0,7.0,22,0.7561635814177411,0.228975213858432,-0.1316816592331575,0.0372834929603077,0.7758219010732754,False
3.0,1.0,2.0,0.0,0.0,0.0,1.0,23,0.6645461813809398,0.2566234025321345,-0.035359561775403,0.0561286722217199,0.7904026698589884,False
3.0,1.0,2.0,0.0,0.0,0.0,7.0,22,1.3750624596893883,0.0918030826684867,-0.0355129435706071,0.2164421755101282,0.5702617421929298,False
3.0,1.0,2.0,0.0,0.0,1.0,1.0,23,0.663977078207434,0.2568020467110045,-0.0163984253097499,0.1086575768162271,0.7904026698589884,False
3.0,1.0,2.0,0.0,0.0,1.0,7.0,22,1.4041477130989377,0.0874460730932624,-0.2094234939960317,0.0945150287747812,0.5639589038334509,False
3.0,1.0,2.0,0.0,1.0,0.0,1.0,23,0.7927115863822903,0.2182057974910161,0.133524968323641,0.2991885482052906,0.7663813375294226,False
3.0,1.0,2.0,0.0,1.0,0.0,7.0,22,1.297571251414808,0.1042540702844695,-0.2211072670404904,0.1273884760467818,0.5800840686647963,False
3.0,1.0,2.0,0.0,1.0,1.0,1.0,23,-0.0161676702230996,0.5063768214764934,0.2349597713438494,0.2320606830205306,0.9999999991144842,False
3.0,1.0,2.0,0.0,1.0,1.0,7.0,22,0.6117295656851871,0.2736414991094,-0.1524911599119899,0.0282489514484838,0.7963633624251217,False
3.0,1.0,2.0,1.0,0.0,0.0,1.0,23,0.827770185673021,0.2083450356904147,0.012726007076504,0.121115765758795,0.7663813375294226,False
3.0,1.0,2.0,1.0,0.0,0.0,7.0,22,0.4984062283389531,0.311688874910374,-0.0732411927551693,0.0168750649933024,0.8357201424499289,False
3.0,1.0,2.0,1.0,0.0,1.0,1.0,23,1.106363285528185,0.1402604723360105,-0.0180035219870434,0.1733421154573613,0.6411907306789055,False
3.0,1.0,2.0,1.0,0.0,1.0,7.0,22,1.128295936757508,0.1359604197521226,-0.1258999998651434,0.0945649335850252,0.6374926789275476,False
3.0,1.0,2.0,1.0,1.0,0.0,1.0,23,0.6115300422605412,0.2735583427636858,0.1204125478393011,0.2172510817460686,0.7963633624251217,False
3.0,1.0,2.0,1.0,1.0,0.0,7.0,22,0.4270817271206359,0.3368333492078035,-0.0180813817576257,0.099095548764468,0.8818909506531584,False
3.0,1.0,2.0,1.0,1.0,1.0,1.0,23,0.4600433307788232,0.3249997467407146,0.1549633467311675,0.2467905250638879,0.8587149271681266,False
3.0,1.0,2.0,1.0,1.0,1.0,7.0,22,1.7391672385655943,0.0483224405422111,-0.3011070716732775,0.1405768829901933,0.386579524337689,False
3.0,1.0,2.0,2.0,0.0,0.0,1.0,23,0.989894466897287,0.1664944219964366,0.0382940282639642,0.1716250267465735,0.7125400158076562,False
3.0,1.0,2.0,2.0,0.0,0.0,7.0,22,0.2069911528971726,0.4190053419948494,-0.1193163027381493,-0.0820833992012324,0.9810856788172084,False
3.0,1.0,2.0,2.0,0.0,1.0,1.0,23,1.1241555552514972,0.1365319398444997,0.006606834151653,0.2041519203643353,0.6374926789275476,False
3.0,1.0,2.0,2.0,0.0,1.0,7.0,22,1.081547558539877,0.145858826908424,-0.1153509338617094,0.0962240866241579,0.6563647210879083,False
3.0,1.0,2.0,2.0,1.0,0.0,1.0,23,0.6317396323165737,0.2670335763946566,0.1578760171759743,0.244937542031382,0.7963633624251217,False
3.0,1.0,2.0,2.0,1.0,0.0,7.0,22,-0.8239237223147019,0.790378696174286,0.2092824665352939,0.0020365125365259,0.9999999991144842,False
3.0,1.0,2.0,2.0,1.0,1.0,1.0,23,-0.025545287724541,0.5100748367304994,0.1178151183227561,0.1111922620658326,0.9999999991144842,False
3.0,1.0,2.0,2.0,1.0,1.0,7.0,22,1.3995839845253095,0.0881185787239767,-0.1981738793669403,0.1357948558059197,0.5639589038334509,False
3.0,2.0,0.0,0.0,0.0,0.0,1.0,23,-2.864223824691332,0.9954926005135172,0.9908512235990116,0.9818907825014628,0.9999999991144842,False
3.0,2.0,0.0,0.0,0.0,0.0,7.0,22,-1.1690173890085584,0.8722521573211178,0.9886934259303228,0.9846928601276922,0.9999999991144842,False
3.0,2.0,0.0,0.0,0.0,1.0,1.0,23,-1.4296269248051554,0.9165639144834448,0.9900820562855518,0.9863089116615744,0.9999999991144842,False
3.0,2.0,0.0,0.0,0.0,1.0,7.0,22,-0.9688243944469432,0.8281702365859946,0.9871975498674458,0.9822143104571182,0.9999999991144842,False
3.0,2.0,0.0,0.0,1.0,0.0,1.0,23,2.3394026107000254,0.0143989337041917,0.9985975343380662,0.9994392236303026,0.2962066362005152,False
3.0,2.0,0.0,0.0,1.0,0.0,7.0,22,2.925529840839556,0.0040414921691767,0.9984674323436742,0.9995291514532444,0.1921938074486609,False
3.0,2.0,0.0,0.0,1.0,1.0,1.0,23,2.4385587590235995,0.0116386799802495,0.9984121357117886,0.9994743498307276,0.2578415257162976,False
3.0,2.0,0.0,0.0,1.0,1.0,7.0,22,2.8448561061474944,0.0048503816399501,0.9981445599544256,0.9994842859918868,0.1921938074486609,False
3.0,2.0,0.0,1.0,0.0,0.0,1.0,23,-2.4535752736711496,0.9887337918974752,0.9900190762287472,0.9832218148247034,0.9999999991144842,False
3.0,2.0,0.0,1.0,0.0,0.0,7.0,22,-0.7088425013282149,0.7568912041089241,0.9872052479816262,0.9846282988563771,0.9999999991144842,False
3.0,2.0,0.0,1.0,0.0,1.0,1.0,23,-1.2804018803551245,0.8931301998729354,0.9888957960446464,0.986015292270352,0.9999999991144842,False
3.0,2.0,0.0,1.0,0.0,1.0,7.0,22,-0.6813306996017489,0.748446389503836,0.9856246683116912,0.9827177374300852,0.9999999991144842,False
3.0,2.0,0.0,1.0,1.0,0.0,1.0,23,1.2982885797661206,0.1038170346623214,0.9988046109992776,0.9993867321832102,0.5800840686647963,False
3.0,2.0,0.0,1.0,1.0,0.0,7.0,22,1.813355712175312,0.042047842532019,0.9986621891906816,0.9994119218331864,0.3784305827881711,False
3.0,2.0,0.0,1.0,1.0,1.0,1.0,23,1.2640867844087942,0.1097143036315036,0.9986129772361304,0.9992603446949756,0.5851429527013527,False
3.0,2.0,0.0,1.0,1.0,1.0,7.0,22,1.9898601937524865,0.0298925494056222,0.9980895956502324,0.9991974043653232,0.3311174703392008,False
3.0,2.0,0.0,2.0,0.0,0.0,1.0,23,-3.064287657968983,0.997160321156736,0.992405606412162,0.9840581918619116,0.9999999991144842,False
3.0,2.0,0.0,2.0,0.0,0.0,7.0,22,-1.472612872684683,0.9221570678869332,0.990456884040336,0.9862318558540736,0.9999999991144842,False
3.0,2.0,0.0,2.0,0.0,1.0,1.0,23,-2.692428540519896,0.9933486950589564,0.991758396629904,0.9859566996214632,0.9999999991144842,False
3.0,2.0,0.0,2.0,0.0,1.0,7.0,22,-1.265857316690422,0.8902859921672928,0.9888921522304268,0.9843085407313256,0.9999999991144842,False
3.0,2.0,0.0,2.0,1.0,0.0,1.0,23,0.7985598381117127,0.2165411553294851,0.9989869641781092,0.9994289518290188,0.7663813375294226,False
3.0,2.0,0.0,2.0,1.0,0.0,7.0,22,0.991327895366783,0.1664056413923669,0.998801723721954,0.9993245875595566,0.7125400158076562,False
3.0,2.0,0.0,2.0,1.0,1.0,1.0,23,0.6918182164770802,0.2481442700374922,0.9988637054954298,0.9993183826614972,0.7904026698589884,False
3.0,2.0,0.0,2.0,1.0,1.0,7.0,22,1.3189857883985403,0.1006883622991367,0.9984596706688482,0.999243298800478,0.5800840686647963,False
3.0,2.0,1.0,0.0,0.0,0.0,1.0,23,-2.376390977372561,0.9866946036978118,0.9906589364754548,0.982299540463838,0.9999999991144842,False
3.0,2.0,1.0,0.0,0.0,0.0,7.0,22,-2.1700320268801585,0.9791888650610894,0.9904207152629916,0.98153391499949,0.9999999991144842,False
3.0,2.0,1.0,0.0,0.0,1.0,1.0,23,-2.5571332197672687,0.9910156598414376,0.9901339523098348,0.983630061898884,0.9999999991144842,False
3.0,2.0,1.0,0.0,0.0,1.0,7.0,22,-2.331911473681662,0.9851294843655908,0.988673257741616,0.969071366817268,0.9999999991144842,False
3.0,2.0,1.0,0.0,1.0,0.0,1.0,23,2.5723276881126416,0.0086884023773755,0.9984903489879664,0.9993699607139704,0.2367406324925522,False
3.0,2.0,1.0,0.0,1.0,0.0,7.0,22,2.7495056400610944,0.0060060564827706,0.9983556457696134,0.9994312330222418,0.1921938074486609,False
3.0,2.0,1.0,0.0,1.0,1.0,1.0,23,2.106852230825341,0.0233802901132233,0.998553850517244,0.9993795011664178,0.3221062755949527,False
3.0,2.0,1.0,0.0,1.0,1.0,7.0,22,2.1247433500872344,0.0228225727138232,0.9982828086873066,0.9992533165059826,0.3221062755949527,False
3.0,2.0,1.0,1.0,0.0,0.0,1.0,23,-1.5177360634115842,0.92833955203014,0.9901486973008664,0.985881253136676,0.9999999991144842,False
3.0,2.0,1.0,1.0,0.0,0.0,7.0,22,-2.128398921020673,0.977346079162963,0.9904076984125318,0.9839139350823588,0.9999999991144842,False
3.0,2.0,1.0,1.0,0.0,1.0,1.0,23,-0.6528937520122149,0.7397050853344583,0.987528861939628,0.9853639262079552,0.9999999991144842,False
3.0,2.0,1.0,1.0,0.0,1.0,7.0,22,-1.8402317177912555,0.960044216840802,0.9874084536265604,0.9740769378634128,0.9999999991144842,False
3.0,2.0,1.0,1.0,1.0,0.0,1.0,23,1.4017646259813037,0.0874685163232121,0.9988180115983984,0.9993337469552388,0.5639589038334509,False
3.0,2.0,1.0,1.0,1.0,0.0,7.0,22,1.412606487493977,0.0862104681945851,0.9986083490705996,0.9993635644109368,0.5639589038334509,False
3.0,2.0,1.0,1.0,1.0,1.0,1.0,23,1.1973454094614382,0.121957227040824,0.9988145903352768,0.9992412664780106,0.6057206813668898,False
3.0,2.0,1.0,1.0,1.0,1.0,7.0,22,1.1221254157635687,0.1372380072691248,0.9985247769051866,0.9991415170398742,0.6374926789275476,False
3.0,2.0,1.0,2.0,0.0,0.0,1.0,23,-1.917755521609592,0.9658921998110912,0.9928636080539864,0.9874873458418038,0.9999999991144842,False
3.0,2.0,1.0,2.0,0.0,0.0,7.0,22,-2.625076140904891,0.992089304142924,0.9926436995377548,0.9851175046695474,0.9999999991144842,False
3.0,2.0,1.0,2.0,0.0,1.0,1.0,23,-2.2374294774541985,0.9821446668491428,0.9910811386854828,0.9826332512411016,0.9999999991144842,False
3.0,2.0,1.0,2.0,0.0,1.0,7.0,22,-2.608944539709347,0.9918042100587352,0.9911840663381688,0.9735930084068988,0.9999999991144842,False
3.0,2.0,1.0,2.0,1.0,0.0,1.0,23,0.3771550420525192,0.3548360262558177,0.9991856225133562,0.9993232601976062,0.8886328309710912,False
3.0,2.0,1.0,2.0,1.0,0.0,7.0,22,0.9369399403406996,0.1797202959104319,0.9986337361037668,0.9993468618853172,0.7188811836417277,False
3.0,2.0,1.0,2.0,1.0,1.0,1.0,23,0.8640287074531038,0.1984475277857889,0.9989439525287284,0.999350789527268,0.7620385066974295,False
3.0,2.0,1.0,2.0,1.0,1.0,7.0,22,0.7991613385025611,0.2165716913617343,0.9986853497413858,0.9992293285426744,0.7663813375294226,False
3.0,2.0,2.0,0.0,0.0,0.0,1.0,23,-2.3564904262445663,0.9861161549574377,0.9922852018500984,0.9855333188091352,0.9999999991144842,False
3.0,2.0,2.0,0.0,0.0,0.0,7.0,22,-1.8555413684286357,0.9611949272870884,0.9906067581983766,0.9823035928652424,0.9999999991144842,False
3.0,2.0,2.0,0.0,0.0,1.0,1.0,23,-1.87795082518983,0.963146097524024,0.9892575468652512,0.9799392884515348,0.9999999991144842,False
3.0,2.0,2.0,0.0,0.0,1.0,7.0,22,-1.7627234587402434,0.9537518678805098,0.985567278133562,0.9707898383678312,0.9999999991144842,False
3.0,2.0,2.0,0.0,1.0,0.0,1.0,23,2.0842502176530986,0.0244798132789831,0.9988361715918084,0.9994170698495972,0.3221062755949527,False
3.0,2.0,2.0,0.0,1.0,0.0,7.0,22,1.7529937312783257,0.0470954374847946,0.99877470963362,0.999385458914536,0.386579524337689,False
3.0,2.0,2.0,0.0,1.0,1.0,1.0,23,1.9509776358251751,0.0319551709255152,0.9985933287381112,0.9993340295000352,0.3333776455483497,False
3.0,2.0,2.0,0.0,1.0,1.0,7.0,22,2.7969718352430144,0.0054013699957899,0.9982432709675292,0.9993798360364234,0.1921938074486609,False
3.0,2.0,2.0,1.0,0.0,0.0,1.0,23,-1.8762377806078396,0.9630236931588938,0.9915783590985178,0.9865253928441372,0.9999999991144842,False
3.0,2.0,2.0,1.0,0.0,0.0,7.0,22,-1.5407160865344518,0.9308398737428004,0.988750929968976,0.981889800276686,0.9999999991144842,False
3.0,2.0,2.0,1.0,0.0,1.0,1.0,23,-1.7954519975837986,0.9568339714444704,0.9885634617797386,0.9837633164315658,0.9999999991144842,False
3.0,2.0,2.0,1.0,0.0,1.0,7.0,22,-1.2485922742433262,0.8872223922219434,0.9836936084357352,0.9741406939967396,0.9999999991144842,False
3.0,2.0,2.0,1.0,1.0,0.0,1.0,23,0.6842209744926221,0.2504901638071714,0.9991157124694814,0.999297409911788,0.7904026698589884,False
3.0,2.0,2.0,1.0,1.0,0.0,7.0,22,1.209012250196012,0.1200474693018764,0.9990424032849116,0.9994206717668174,0.6057206813668898,False
3.0,2.0,2.0,1.0,1.0,1.0,1.0,23,0.940411510653634,0.1786092149893734,0.9986512020291828,0.9991189439583692,0.7188811836417277,False
3.0,2.0,2.0,1.0,1.0,1.0,7.0,22,1.0472831949031285,0.1534369691425505,0.9986162628475316,0.9991319873143076,0.6798438017393007,False
3.0,2.0,2.0,2.0,0.0,0.0,1.0,23,-2.7136809660835253,0.9936585747834662,0.9933710620660486,0.9880457729588288,0.9999999991144842,False
3.0,2.0,2.0,2.0,0.0,0.0,7.0,22,-2.430505962103946,0.9879369904643132,0.9929128098794532,0.9843829719598892,0.9999999991144842,False
3.0,2.0,2.0,2.0,0.0,1.0,1.0,23,-2.578240209912892,0.9914242662452049,0.9919742740675188,0.9861133310415388,0.9999999991144842,False
3.0,2.0,2.0,2.0,0.0,1.0,7.0,22,-1.682121803315526,0.946321469891958,0.9884026074978872,0.9755029459603374,0.9999999991144842,False
